"idcode" "year" "age" "grade" "not_smsa" "south" "union" "t0" "southXt" "black"
4345 85 32 12 0 0 0 15 0 1
4345 87 34 12 0 0 0 17 0 1
4345 88 36 12 0 0 0 18 0 1
4346 73 30 18 0 1 0 3 3 1
4346 77 34 18 0 1 0 7 7 1
4346 78 35 18 0 1 0 8 8 1
4346 80 37 18 0 1 0 10 10 1
4346 82 39 18 0 1 0 12 12 1
4346 83 40 18 0 1 0 13 13 1
4346 85 42 18 0 1 0 15 15 1
4346 87 44 18 0 1 0 17 17 1
4346 88 45 18 0 1 0 18 18 1
4349 72 22 9 0 1 0 2 2 1
4349 73 23 9 0 1 1 3 3 1
4350 77 23 16 0 1 0 7 7 0
4350 78 24 16 0 1 0 8 8 0
4350 80 26 16 0 1 0 10 10 0
4350 82 28 16 0 1 0 12 12 0
4350 83 29 16 0 1 0 13 13 0
4350 85 31 16 0 1 0 15 15 0
4350 87 33 16 0 1 0 17 17 0
4350 88 35 16 0 1 0 18 18 0
4351 72 24 12 0 1 0 2 2 0
4351 73 25 12 0 1 0 3 3 0
4351 77 29 12 0 1 0 7 7 0
4351 78 30 12 0 1 0 8 8 0
4351 80 32 12 0 1 0 10 10 0
4351 82 34 12 0 1 0 12 12 0
4351 83 35 12 0 1 0 13 13 0
4351 85 37 12 0 1 0 15 15 0
4351 87 39 12 0 1 0 17 17 0
4351 88 40 12 0 1 0 18 18 0
4352 73 27 12 0 1 0 3 3 0
4352 85 39 12 0 1 0 15 15 0
4352 87 41 12 0 1 0 17 17 0
4352 88 42 12 0 1 0 18 18 0
4353 70 22 12 0 1 1 0 0 1
4353 71 23 12 0 1 0 1 1 1
4353 72 24 12 0 1 1 2 2 1
4353 73 25 12 0 1 1 3 3 1
4353 85 37 12 0 1 1 15 15 1
4353 87 39 12 0 1 0 17 17 1
4353 88 41 12 0 1 1 18 18 1
4354 77 24 16 0 1 0 7 7 1
4354 78 25 16 0 1 0 8 8 1
4354 80 27 16 0 1 0 10 10 1
4354 82 28 16 0 1 0 12 12 1
4354 87 34 16 0 1 0 17 17 1
4354 88 35 16 0 1 0 18 18 1
4355 73 22 16 0 1 0 3 3 0
4355 77 26 16 1 1 0 7 7 0
4356 70 24 12 0 1 0 0 0 0
4356 71 25 12 0 1 0 1 1 0
4356 72 26 12 0 1 0 2 2 0
4356 85 39 12 0 1 0 15 15 0
4356 87 41 12 0 1 0 17 17 0
4356 88 43 12 0 1 0 18 18 0
4357 70 20 12 0 1 0 0 0 0
4357 71 21 12 0 1 0 1 1 0
4357 72 22 12 0 1 1 2 2 0
4357 73 23 12 0 1 0 3 3 0
4357 77 27 12 0 1 0 7 7 0
4357 78 28 12 0 1 0 8 8 0
4357 80 30 12 0 1 0 10 10 0
4357 82 32 13 0 1 0 12 12 0
4357 83 33 14 0 1 0 13 13 0
4357 85 35 14 0 1 0 15 15 0
4357 87 37 14 0 1 0 17 17 0
4357 88 38 14 0 1 0 18 18 0
4359 70 22 12 0 1 0 0 0 0
4359 71 23 12 0 1 0 1 1 0
4359 72 24 12 0 1 0 2 2 0
4359 73 25 12 0 1 0 3 3 0
4359 77 29 12 0 1 0 7 7 0
4359 78 30 12 0 1 0 8 8 0
4359 80 32 12 0 1 0 10 10 0
4359 82 34 12 0 1 0 12 12 0
4359 83 35 12 1 1 0 13 13 0
4359 85 37 12 1 1 0 15 15 0
4359 87 39 12 0 1 0 17 17 0
4360 70 24 12 0 1 1 0 0 0
4360 71 25 12 0 1 1 1 1 0
4360 72 26 12 0 1 1 2 2 0
4360 73 26 12 0 1 1 3 3 0
4360 77 31 12 0 1 1 7 7 0
4360 78 32 12 0 1 1 8 8 0
4360 80 33 12 0 1 1 10 10 0
4360 82 35 12 0 1 1 12 12 0
4360 83 37 12 0 1 1 13 13 0
4360 87 41 12 0 1 1 17 17 0
4360 88 42 12 0 1 1 18 18 0
4361 70 26 9 0 1 0 0 0 0
4361 71 27 9 0 1 0 1 1 0
4361 77 33 9 0 1 0 7 7 0
4361 78 34 9 0 1 0 8 8 0
4361 80 36 9 0 1 0 10 10 0
4361 82 38 9 0 1 0 12 12 0
4361 83 39 9 0 1 0 13 13 0
4361 85 41 9 0 1 0 15 15 0
4361 88 45 9 0 1 0 18 18 0
4363 72 23 16 0 1 0 2 2 0
4363 73 24 16 1 1 0 3 3 0
4363 77 28 17 1 1 1 7 7 0
4363 82 33 17 1 1 0 12 12 0
4363 83 34 17 1 1 0 13 13 0
4363 85 36 17 1 1 0 15 15 0
4363 87 38 17 1 1 0 17 17 0
4363 88 39 17 1 1 0 18 18 0
4364 70 18 12 0 1 0 0 0 0
4364 77 26 14 0 1 0 7 7 0
4364 78 26 14 0 1 0 8 8 0
4364 82 30 14 0 1 0 12 12 0
4364 83 31 14 0 1 0 13 13 0
4364 88 37 14 0 1 0 18 18 0
4365 72 26 12 1 1 0 2 2 0
4365 73 27 12 1 1 0 3 3 0
4365 77 31 12 0 1 1 7 7 0
4365 78 32 12 0 1 0 8 8 0
4365 83 37 12 0 1 0 13 13 0
4365 87 41 12 0 1 0 17 17 0
4365 88 42 12 0 1 0 18 18 0
4366 71 20 11 1 1 1 1 1 0
4366 72 21 11 1 1 0 2 2 0
4366 77 26 11 1 1 1 7 7 0
4366 78 27 11 1 1 0 8 8 0
4366 83 32 11 1 1 0 13 13 0
4367 70 20 12 1 1 0 0 0 0
4367 77 27 12 1 1 0 7 7 0
4367 78 28 12 0 1 0 8 8 0
4367 80 30 12 1 1 0 10 10 0
4367 82 32 12 1 1 0 12 12 0
4367 83 33 12 1 1 0 13 13 0
4367 85 35 12 1 1 0 15 15 0
4367 87 37 12 1 1 0 17 17 0
4367 88 38 12 1 1 0 18 18 0
4368 70 21 8 1 1 0 0 0 0
4368 72 23 8 0 1 0 2 2 0
4368 73 24 8 1 1 0 3 3 0
4368 77 28 8 1 1 0 7 7 0
4368 78 29 8 1 1 0 8 8 0
4368 80 31 8 0 1 1 10 10 0
4368 82 33 8 0 1 0 12 12 0
4368 83 34 8 0 1 0 13 13 0
4368 85 36 8 0 1 0 15 15 0
4368 87 38 8 0 1 0 17 17 0
4368 88 40 8 0 1 0 18 18 0
4369 83 35 12 1 1 0 13 13 0
4369 85 37 12 1 1 0 15 15 0
4369 87 39 12 1 1 0 17 17 0
4369 88 40 12 1 1 0 18 18 0
4372 71 24 16 0 1 0 1 1 0
4372 73 26 16 0 1 0 3 3 0
4372 77 30 16 1 1 0 7 7 0
4372 78 31 16 1 1 0 8 8 0
4372 80 33 16 1 1 0 10 10 0
4372 82 35 16 1 1 0 12 12 0
4372 83 36 17 1 1 0 13 13 0
4373 73 22 12 1 1 0 3 3 1
4373 77 26 12 0 0 0 7 0 1
4375 77 32 11 0 1 0 7 7 0
4375 78 33 12 0 1 0 8 8 0
4375 80 35 12 0 1 1 10 10 0
4375 82 37 12 0 1 0 12 12 0
4375 83 38 12 0 1 0 13 13 0
4375 87 42 12 0 1 0 17 17 0
4376 72 19 12 1 1 0 2 2 0
4376 73 20 12 1 1 0 3 3 0
4376 77 24 12 0 1 0 7 7 0
4376 80 27 12 0 1 0 10 10 0
4376 82 29 12 0 1 0 12 12 0
4376 83 30 12 0 1 0 13 13 0
4376 85 32 12 0 1 0 15 15 0
4376 87 34 12 0 1 0 17 17 0
4376 88 35 12 0 1 0 18 18 0
4378 70 23 15 1 1 0 0 0 0
4378 71 24 15 1 1 0 1 1 0
4378 72 25 15 1 1 0 2 2 0
4378 73 26 15 1 1 0 3 3 0
4378 77 30 15 1 1 0 7 7 0
4378 78 31 15 1 1 0 8 8 0
4378 80 33 15 1 1 0 10 10 0
4378 82 35 15 1 1 0 12 12 0
4378 83 36 16 1 1 0 13 13 0
4378 85 38 16 1 1 0 15 15 0
4378 87 40 16 1 1 0 17 17 0
4378 88 42 16 1 1 0 18 18 0
4379 85 35 15 1 1 0 15 15 0
4379 88 39 15 1 1 0 18 18 0
4381 70 25 14 1 1 0 0 0 0
4381 71 26 14 1 1 0 1 1 0
4381 85 40 15 1 1 0 15 15 0
4381 87 42 15 1 1 0 17 17 0
4381 88 43 15 1 1 0 18 18 0
4382 70 23 9 1 1 0 0 0 1
4382 72 25 9 1 1 1 2 2 1
4382 73 26 9 1 1 1 3 3 1
4382 77 30 9 1 1 0 7 7 1
4382 78 31 9 1 1 0 8 8 1
4382 80 33 9 1 1 1 10 10 1
4382 82 35 9 1 1 1 12 12 1
4382 83 36 9 1 1 1 13 13 1
4382 85 38 9 1 1 1 15 15 1
4382 87 40 9 1 1 1 17 17 1
4382 88 42 9 1 1 1 18 18 1
4383 71 21 14 1 1 1 1 1 1
4383 72 22 14 1 1 1 2 2 1
4383 73 23 14 1 1 1 3 3 1
4383 77 27 14 1 1 1 7 7 1
4383 80 30 14 1 1 1 10 10 1
4383 82 32 14 1 1 1 12 12 1
4383 83 33 14 1 1 1 13 13 1
4383 85 35 14 1 1 1 15 15 1
4383 87 37 14 1 1 1 17 17 1
4383 88 38 14 1 1 1 18 18 1
4384 70 23 10 1 1 0 0 0 1
4384 71 24 10 1 1 0 1 1 1
4384 72 25 10 1 1 0 2 2 1
4384 77 30 10 1 1 0 7 7 1
4384 78 31 10 1 1 0 8 8 1
4384 80 33 10 1 1 1 10 10 1
4384 82 35 10 1 1 0 12 12 1
4384 83 36 10 1 1 0 13 13 1
4384 85 38 10 1 1 0 15 15 1
4384 88 41 10 1 1 0 18 18 1
4385 70 20 8 1 1 0 0 0 1
4385 71 21 8 1 1 0 1 1 1
4385 72 22 8 1 1 1 2 2 1
4385 73 23 8 1 1 1 3 3 1
4385 77 27 8 1 1 1 7 7 1
4385 78 28 8 1 1 1 8 8 1
4385 80 30 8 1 1 1 10 10 1
4386 70 25 12 1 1 0 0 0 1
4386 71 26 12 1 1 0 1 1 1
4386 72 27 12 1 1 0 2 2 1
4386 73 28 12 1 1 0 3 3 1
4386 77 32 12 1 1 0 7 7 1
4386 80 35 12 1 1 0 10 10 1
4386 82 37 12 1 1 0 12 12 1
4386 83 37 12 1 1 0 13 13 1
4386 85 39 12 1 1 0 15 15 1
4386 87 41 12 1 1 0 17 17 1
4386 88 43 12 1 1 0 18 18 1
4387 71 28 12 0 1 0 1 1 1
4387 77 34 12 0 1 0 7 7 1
4388 71 20 11 1 1 0 1 1 1
4388 73 22 11 1 1 1 3 3 1
4388 77 26 11 1 1 0 7 7 1
4388 82 31 11 0 1 0 12 12 1
4388 83 32 11 0 0 0 13 0 1
4388 85 34 11 0 0 1 15 0 1
4388 88 37 11 0 0 1 18 0 1
4389 70 23 14 0 0 0 0 0 1
4389 71 24 14 0 0 1 1 0 1
4389 73 26 14 0 0 1 3 0 1
4389 77 30 14 1 1 0 7 7 1
4389 78 31 14 1 1 0 8 8 1
4389 80 33 14 1 1 1 10 10 1
4389 82 35 14 1 1 0 12 12 1
4389 83 36 14 1 1 0 13 13 1
4389 85 38 14 1 1 0 15 15 1
4389 87 40 14 1 1 0 17 17 1
4389 88 41 14 1 1 0 18 18 1
4391 77 25 16 0 1 0 7 7 1
4391 78 26 16 0 1 0 8 8 1
4391 82 30 16 0 1 0 12 12 1
4391 83 31 16 0 1 0 13 13 1
4391 85 33 16 0 1 0 15 15 1
4391 87 35 16 0 1 0 17 17 1
4392 73 25 12 0 1 0 3 3 0
4392 77 29 12 0 1 0 7 7 0
4392 78 30 12 0 1 0 8 8 0
4392 80 32 12 0 1 0 10 10 0
4392 82 34 12 1 1 0 12 12 0
4392 83 35 13 1 1 0 13 13 0
4392 85 37 13 1 1 0 15 15 0
4392 87 39 13 1 1 0 17 17 0
4393 73 24 15 1 1 0 3 3 0
4393 77 28 15 1 1 0 7 7 0
4393 78 29 15 1 1 0 8 8 0
4393 80 31 15 1 1 0 10 10 0
4393 82 33 15 1 1 0 12 12 0
4393 83 34 15 1 1 0 13 13 0
4393 85 36 15 1 1 0 15 15 0
4393 87 38 15 1 1 0 17 17 0
4393 88 39 15 1 1 0 18 18 0
4394 72 20 12 1 1 0 2 2 0
4394 73 21 12 1 1 0 3 3 0
4394 77 25 12 1 1 0 7 7 0
4394 78 25 12 1 1 0 8 8 0
4394 80 28 12 1 1 0 10 10 0
4394 82 30 12 1 1 0 12 12 0
4394 83 30 12 1 1 0 13 13 0
4394 87 34 12 1 1 0 17 17 0
4394 88 36 12 1 1 0 18 18 0
4395 82 35 12 1 1 0 12 12 0
4395 83 35 12 1 1 0 13 13 0
4395 88 41 12 1 1 0 18 18 0
4396 72 18 12 1 1 0 2 2 0
4396 87 33 12 0 1 0 17 17 0
4397 71 23 16 1 1 0 1 1 0
4397 72 24 16 1 1 0 2 2 0
4397 77 29 18 0 1 1 7 7 0
4397 78 30 18 0 1 0 8 8 0
4397 80 32 18 1 1 1 10 10 0
4397 82 34 18 0 1 1 12 12 0
4397 83 35 18 0 1 1 13 13 0
4397 85 37 18 0 1 1 15 15 0
4397 87 39 18 0 0 0 17 0 0
4397 88 40 18 0 0 1 18 0 0
4398 70 22 12 1 1 0 0 0 0
4398 71 23 12 1 1 1 1 1 0
4398 72 24 12 1 1 1 2 2 0
4398 73 25 12 1 1 1 3 3 0
4398 77 29 12 1 1 0 7 7 0
4398 78 30 12 1 1 0 8 8 0
4398 80 32 12 1 1 0 10 10 0
4398 82 34 12 1 1 0 12 12 0
4398 83 35 12 1 1 0 13 13 0
4399 70 20 12 1 1 0 0 0 0
4399 72 22 12 1 1 0 2 2 0
4399 73 23 12 1 1 0 3 3 0
4399 77 27 12 1 1 0 7 7 0
4400 70 21 12 1 1 0 0 0 0
4400 71 22 12 1 1 0 1 1 0
4400 72 23 12 1 1 0 2 2 0
4400 73 23 12 1 1 0 3 3 0
4400 77 28 12 1 1 0 7 7 0
4400 78 29 12 1 1 0 8 8 0
4400 80 30 12 1 1 0 10 10 0
4400 82 33 12 1 1 0 12 12 0
4400 83 34 12 1 1 0 13 13 0
4400 85 36 12 1 1 0 15 15 0
4400 87 38 12 1 1 0 17 17 0
4400 88 39 12 1 1 0 18 18 0
4401 70 24 16 1 1 0 0 0 1
4401 71 25 16 1 1 0 1 1 1
4401 72 26 16 1 1 0 2 2 1
4401 73 27 16 0 1 0 3 3 1
4401 77 31 16 0 1 0 7 7 1
4401 78 32 16 0 1 0 8 8 1
4401 80 34 16 0 1 1 10 10 1
4401 82 36 16 0 1 1 12 12 1
4401 83 37 16 0 1 1 13 13 1
4401 85 39 16 0 1 0 15 15 1
4401 87 41 16 0 1 0 17 17 1
4402 70 23 15 0 1 1 0 0 1
4402 71 24 15 1 1 0 1 1 1
4402 72 25 15 1 1 0 2 2 1
4402 73 26 15 0 1 0 3 3 1
4402 77 30 15 0 1 0 7 7 1
4402 78 31 15 0 1 0 8 8 1
4402 80 33 15 0 1 1 10 10 1
4402 82 35 15 0 0 0 12 0 1
4402 85 38 15 0 0 0 15 0 1
4403 70 22 12 1 1 0 0 0 1
4403 77 29 12 1 1 0 7 7 1
4405 77 25 7 1 1 0 7 7 0
4405 80 28 7 1 1 1 10 10 0
4405 82 30 7 1 1 0 12 12 0
4405 83 31 7 1 1 0 13 13 0
4405 85 33 7 1 1 0 15 15 0
4405 87 35 7 1 1 0 17 17 0
4405 88 36 7 1 1 0 18 18 0
4407 70 21 11 1 1 0 0 0 1
4407 71 22 11 1 1 0 1 1 1
4407 72 23 11 1 1 0 2 2 1
4407 73 24 11 1 1 0 3 3 1
4407 77 28 11 1 1 0 7 7 1
4407 80 31 11 1 1 0 10 10 1
4407 82 33 11 1 1 0 12 12 1
4407 83 34 11 1 1 0 13 13 1
4407 85 36 11 1 1 0 15 15 1
4407 87 38 11 1 1 0 17 17 1
4408 71 21 12 1 1 0 1 1 0
4408 72 22 12 1 1 0 2 2 0
4408 73 23 12 1 1 0 3 3 0
4408 77 27 12 0 1 0 7 7 0
4408 85 35 14 1 1 0 15 15 0
4408 87 37 14 1 1 0 17 17 0
4408 88 38 14 1 1 0 18 18 0
4409 71 18 12 1 1 1 1 1 0
4409 80 27 12 1 1 0 10 10 0
4409 82 29 12 1 1 0 12 12 0
4409 83 30 12 1 1 0 13 13 0
4409 85 32 12 1 1 0 15 15 0
4409 87 34 12 1 1 0 17 17 0
4409 88 35 12 1 1 0 18 18 0
4410 77 27 4 0 1 0 7 7 1
4410 78 27 4 0 1 0 8 8 1
4411 77 33 8 1 1 0 7 7 1
4411 78 34 8 1 1 0 8 8 1
4411 80 36 8 1 1 0 10 10 1
4411 82 38 8 1 1 0 12 12 1
4411 83 39 8 1 1 0 13 13 1
4411 85 41 8 1 1 0 15 15 1
4411 88 44 8 1 1 0 18 18 1
4412 71 24 12 0 1 0 1 1 1
4412 77 30 12 0 1 0 7 7 1
4412 80 33 12 0 1 0 10 10 1
4412 83 36 12 0 1 0 13 13 1
4412 85 38 12 0 1 1 15 15 1
4412 87 40 12 0 1 1 17 17 1
4413 70 23 12 1 1 0 0 0 0
4413 71 24 12 1 1 0 1 1 0
4413 72 25 12 1 1 0 2 2 0
4413 73 26 12 1 1 0 3 3 0
4413 77 30 12 1 1 0 7 7 0
4413 78 31 12 1 1 0 8 8 0
4413 80 33 12 1 1 0 10 10 0
4413 82 35 12 1 1 0 12 12 0
4413 83 36 12 1 1 0 13 13 0
4413 85 38 12 1 1 0 15 15 0
4413 87 40 12 1 1 0 17 17 0
4413 88 41 12 1 1 0 18 18 0
4415 73 20 11 1 1 1 3 3 0
4416 70 23 16 0 1 0 0 0 0
4419 70 18 12 1 1 0 0 0 0
4419 73 21 12 1 1 0 3 3 0
4419 77 25 12 1 1 0 7 7 0
4419 78 26 12 1 1 0 8 8 0
4419 80 28 12 1 1 0 10 10 0
4419 82 30 12 1 1 0 12 12 0
4419 83 31 12 1 1 0 13 13 0
4419 85 33 12 1 1 0 15 15 0
4419 87 35 12 1 1 0 17 17 0
4419 88 36 12 1 1 0 18 18 0
4420 73 27 12 0 1 0 3 3 0
4420 77 31 12 0 1 0 7 7 0
4420 78 32 12 0 1 0 8 8 0
4420 80 34 12 0 1 1 10 10 0
4420 82 36 12 0 1 0 12 12 0
4420 83 37 12 0 1 0 13 13 0
4420 87 41 12 0 1 0 17 17 0
4420 88 43 12 0 1 0 18 18 0
4421 77 34 12 1 1 0 7 7 0
4421 78 35 12 1 1 0 8 8 0
4421 80 37 12 1 1 0 10 10 0
4421 82 39 12 1 1 0 12 12 0
4421 83 40 12 1 1 0 13 13 0
4421 85 42 12 1 1 0 15 15 0
4421 87 44 12 1 1 0 17 17 0
4422 70 25 10 0 1 1 0 0 0
4422 71 26 10 0 1 1 1 1 0
4422 72 27 10 0 1 1 2 2 0
4422 73 28 10 0 1 1 3 3 0
4422 77 32 10 0 1 1 7 7 0
4422 78 33 10 0 1 1 8 8 0
4423 82 31 7 0 1 0 12 12 1
4423 85 34 7 0 1 0 15 15 1
4423 87 36 7 0 1 0 17 17 1
4424 73 20 9 1 1 0 3 3 0
4424 77 24 9 1 1 0 7 7 0
4424 85 32 9 1 1 0 15 15 0
4425 71 22 12 0 0 1 1 0 1
4425 72 23 12 0 0 1 2 0 1
4425 73 24 12 0 0 1 3 0 1
4425 77 28 12 1 1 0 7 7 1
4425 78 29 12 1 1 0 8 8 1
4425 80 31 12 1 1 0 10 10 1
4425 82 33 12 1 1 0 12 12 1
4425 83 34 12 1 1 0 13 13 1
4425 85 36 12 1 1 0 15 15 1
4425 87 38 12 1 1 0 17 17 1
4426 71 19 12 1 1 0 1 1 1
4426 72 20 12 1 1 0 2 2 1
4426 73 21 12 1 1 0 3 3 1
4426 77 25 12 1 1 0 7 7 1
4426 78 25 12 1 1 0 8 8 1
4426 80 27 12 1 1 0 10 10 1
4426 82 29 12 1 1 0 12 12 1
4426 83 30 12 1 1 0 13 13 1
4426 85 33 12 1 1 0 15 15 1
4426 87 35 12 1 1 0 17 17 1
4426 88 36 12 1 1 0 18 18 1
4427 82 36 12 0 1 0 12 12 1
4427 83 37 12 0 1 0 13 13 1
4427 87 41 12 0 1 0 17 17 1
4428 72 22 12 0 1 0 2 2 1
4428 73 23 12 0 1 1 3 3 1
4428 77 27 12 0 1 0 7 7 1
4428 78 28 12 0 1 0 8 8 1
4428 82 32 12 0 1 0 12 12 1
4428 87 37 12 0 1 1 17 17 1
4428 88 39 12 0 1 0 18 18 1
4429 72 21 11 0 1 0 2 2 1
4429 73 22 11 0 1 0 3 3 1
4429 77 26 11 0 1 0 7 7 1
4429 78 27 11 0 1 0 8 8 1
4429 80 29 11 0 1 0 10 10 1
4429 82 31 11 0 1 0 12 12 1
4429 83 32 11 0 1 1 13 13 1
4429 85 34 11 0 1 1 15 15 1
4429 87 36 11 0 1 0 17 17 1
4429 88 37 11 0 1 0 18 18 1
4430 77 23 13 1 1 0 7 7 1
4430 78 24 13 1 1 0 8 8 1
4430 82 28 13 0 1 0 12 12 1
4430 88 35 13 0 1 1 18 18 1
4431 70 22 12 1 1 0 0 0 0
4431 71 23 12 1 1 0 1 1 0
4431 72 24 12 1 1 0 2 2 0
4431 73 25 12 1 1 0 3 3 0
4431 83 34 12 1 1 0 13 13 0
4431 85 36 12 1 1 0 15 15 0
4431 87 39 12 1 1 0 17 17 0
4432 77 23 16 1 1 0 7 7 0
4432 78 24 16 1 1 0 8 8 0
4432 80 26 16 1 1 0 10 10 0
4432 82 28 16 1 1 0 12 12 0
4434 72 23 16 1 1 0 2 2 0
4434 73 24 16 0 1 0 3 3 0
4434 77 28 16 0 1 0 7 7 0
4434 78 29 16 0 1 0 8 8 0
4434 85 36 16 0 1 0 15 15 0
4434 87 38 16 0 1 0 17 17 0
4434 88 39 16 0 1 0 18 18 0
4435 77 24 18 1 1 0 7 7 0
4435 78 25 18 1 1 0 8 8 0
4435 80 27 18 1 1 0 10 10 0
4435 82 29 18 1 1 1 12 12 0
4435 83 30 18 1 1 0 13 13 0
4435 85 32 18 1 1 1 15 15 0
4435 87 34 18 1 1 0 17 17 0
4435 88 35 18 1 1 0 18 18 0
4436 70 22 12 1 1 0 0 0 0
4436 71 23 12 1 1 0 1 1 0
4436 72 24 12 1 1 0 2 2 0
4436 73 25 12 1 1 0 3 3 0
4436 77 29 12 1 1 0 7 7 0
4436 78 30 12 1 1 0 8 8 0
4436 80 32 12 1 1 0 10 10 0
4436 82 34 12 1 1 0 12 12 0
4436 83 35 12 1 1 0 13 13 0
4436 85 37 12 1 1 0 15 15 0
4437 72 25 12 1 1 0 2 2 0
4437 73 26 12 1 1 0 3 3 0
4437 77 30 12 1 1 0 7 7 0
4437 78 31 12 1 1 0 8 8 0
4437 80 33 12 1 1 0 10 10 0
4437 82 35 12 1 1 0 12 12 0
4437 83 36 12 1 1 0 13 13 0
4437 85 38 12 1 1 0 15 15 0
4437 87 40 12 1 1 0 17 17 0
4437 88 41 12 1 1 0 18 18 0
4438 77 31 12 1 1 0 7 7 0
4438 80 34 12 1 1 0 10 10 0
4438 82 36 12 1 1 0 12 12 0
4438 83 37 12 1 1 0 13 13 0
4438 88 42 12 1 1 0 18 18 0
4439 70 24 11 1 1 0 0 0 0
4439 71 25 11 1 1 0 1 1 0
4439 80 34 11 1 1 1 10 10 0
4439 85 39 12 1 1 0 15 15 0
4439 87 41 12 1 1 0 17 17 0
4439 88 42 12 1 1 1 18 18 0
4440 77 23 11 1 1 0 7 7 1
4440 80 26 11 1 1 0 10 10 1
4440 82 28 11 1 1 0 12 12 1
4440 85 31 11 1 1 0 15 15 1
4440 87 33 11 1 1 0 17 17 1
4441 70 24 6 1 1 0 0 0 1
4441 77 31 6 1 1 0 7 7 1
4441 82 36 6 1 1 0 12 12 1
4441 83 37 6 1 1 0 13 13 1
4441 85 39 6 1 1 0 15 15 1
4441 88 42 6 1 1 1 18 18 1
4442 70 22 7 1 1 0 0 0 1
4442 77 29 7 1 1 0 7 7 1
4442 82 34 7 1 1 0 12 12 1
4442 83 35 7 1 1 0 13 13 1
4442 85 37 7 1 1 0 15 15 1
4442 87 39 7 1 1 0 17 17 1
4442 88 40 7 1 1 0 18 18 1
4443 77 28 7 1 1 0 7 7 1
4443 82 33 7 1 1 0 12 12 1
4443 83 34 7 1 1 0 13 13 1
4443 85 36 7 1 1 0 15 15 1
4443 88 39 9 1 1 0 18 18 1
4444 70 18 7 1 1 0 0 0 1
4444 71 19 7 1 1 0 1 1 1
4444 72 20 7 1 1 0 2 2 1
4444 73 21 7 1 1 0 3 3 1
4444 77 25 7 1 1 0 7 7 1
4444 82 30 7 1 1 0 12 12 1
4444 83 31 7 1 1 0 13 13 1
4444 85 33 7 1 1 0 15 15 1
4445 77 24 8 1 1 0 7 7 1
4445 82 29 8 1 1 0 12 12 1
4445 83 30 8 1 1 0 13 13 1
4445 85 32 8 1 1 0 15 15 1
4445 88 35 8 1 1 0 18 18 1
4446 77 32 12 1 1 0 7 7 0
4446 80 35 12 1 1 0 10 10 0
4446 82 37 12 1 1 0 12 12 0
4446 83 38 12 1 1 0 13 13 0
4446 87 42 12 0 0 0 17 0 0
4446 88 43 12 1 1 0 18 18 0
4448 77 24 10 1 1 0 7 7 0
4448 78 25 10 1 1 0 8 8 0
4448 80 27 10 1 1 1 10 10 0
4448 82 29 10 1 1 0 12 12 0
4448 83 30 10 1 1 0 13 13 0
4449 72 26 11 1 1 0 2 2 1
4450 70 19 12 0 0 1 0 0 1
4450 71 20 12 0 0 0 1 0 1
4450 72 21 12 0 0 0 2 0 1
4450 73 22 12 0 0 0 3 0 1
4450 77 26 12 0 0 0 7 0 1
4450 78 27 12 0 0 0 8 0 1
4450 80 29 12 0 0 0 10 0 1
4450 82 31 12 0 0 0 12 0 1
4450 83 32 12 0 0 0 13 0 1
4450 85 34 12 0 0 0 15 0 1
4450 87 36 12 0 0 0 17 0 1
4450 88 38 12 0 0 1 18 0 1
4451 71 23 12 1 1 0 1 1 1
4451 77 29 12 1 1 0 7 7 1
4451 78 30 12 1 1 0 8 8 1
4451 82 34 12 1 1 0 12 12 1
4451 83 35 12 1 1 0 13 13 1
4451 85 37 12 1 1 0 15 15 1
4451 87 39 12 1 1 0 17 17 1
4452 70 19 11 1 1 0 0 0 0
4452 71 20 11 1 1 0 1 1 0
4452 72 21 11 1 1 0 2 2 0
4452 73 22 11 1 1 0 3 3 0
4452 78 27 11 0 1 0 8 8 0
4452 82 31 11 0 1 0 12 12 0
4452 83 32 11 0 1 0 13 13 0
4452 85 34 11 0 1 1 15 15 0
4453 70 21 12 1 1 0 0 0 0
4453 71 22 12 1 1 0 1 1 0
4453 73 24 12 1 1 1 3 3 0
4453 77 28 12 1 1 0 7 7 0
4453 78 29 12 1 1 0 8 8 0
4453 80 31 12 1 1 0 10 10 0
4453 82 33 12 1 1 0 12 12 0
4453 83 34 12 1 1 0 13 13 0
4454 70 20 12 1 1 1 0 0 0
4454 71 21 12 1 1 0 1 1 0
4454 72 22 12 1 1 1 2 2 0
4454 73 23 12 1 1 1 3 3 0
4454 87 37 12 1 1 0 17 17 0
4454 88 39 12 1 1 0 18 18 0
4455 72 27 12 1 1 0 2 2 0
4455 73 28 12 1 1 0 3 3 0
4455 77 32 12 1 1 0 7 7 0
4455 78 33 12 1 1 0 8 8 0
4455 80 35 12 1 1 0 10 10 0
4455 82 37 12 1 1 0 12 12 0
4456 77 23 17 0 1 0 7 7 0
4456 80 26 17 0 1 0 10 10 0
4456 82 28 17 0 1 1 12 12 0
4456 87 33 17 0 1 1 17 17 0
4457 72 21 10 1 1 0 2 2 1
4457 73 22 10 1 1 0 3 3 1
4457 77 26 10 1 1 0 7 7 1
4457 78 27 10 1 1 0 8 8 1
4457 80 29 10 1 1 1 10 10 1
4457 82 32 10 1 1 0 12 12 1
4457 83 33 10 1 1 0 13 13 1
4457 85 34 10 1 1 0 15 15 1
4458 70 26 7 1 1 0 0 0 1
4458 71 27 7 1 1 0 1 1 1
